Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount offer(in Rs.),Discount price,Discount offer(%),Column1,,,
7340681,Zivame,Lingerie & Sleep Wear,shapewear,Women,zivame beige mermaid saree shapewear zi3022core0nude,1295,"S, M, L, XL, XXL",4.2,968,401.45,893,31%,Low Discount,,,
11938894,ELEVANTO,Lingerie & Sleep Wear,bath-robe,Women,elevanto women navy blue solid bath robe,999,Onesize,4.1,968,509.49,489,51%,High Discount,,,
2332166,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,hrx by hrithik roshan women navy solid joggers,1499,"XS, S, M, L, XL, XXL",4.3,968,599.6,899,40%,Low Discount,,,
11199262,Anouk,Western,dresses,Women,anouk women navy blue  beige printed fit and flare dress with pleated detail,1699,"XS, S, M, L, XL, XXL",4.3,968,934.45,764.55,55%,High Discount,,,
11544142,Vishudh,Western,dresses,Women,vishudh women grey  mustard yellow printed a line dress,2299,"S, M, L, XL, XXL",4.3,968,1448.37,850.63,63%,High Discount,,,
8788237,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise mildly distressed stretchable jeans,2699,"28, 30, 32, 34, 36, 38, 40",3.6,967,1349.5,1349,50%,Low Discount,,,
7224693,Peter England,Inner Wear &  Sleep Wear,socks,Men,peter england men set of 3 calf length assorted socks,399,Onesize,4.5,967,,532.4183267,,High Discount,,,
1729348,WROGN,Topwear,shirts,Men,wrogn men navy slim fit printed casual shirt,2199,"39, 40, 42, 44, 46",4.1,967,1099.5,1099,50%,Low Discount,,,
11531248,Anubhutee,Indian Wear,kurta-sets,Women,anubhutee women green  beige embroidered kurta with palazzos,2599,"S, M, L, XL, XXL",4.3,967,1715.34,883,66%,High Discount,,,
11293698,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable cropped jeans,1699,"26, 28, 30, 32, 34, 36",3.9,967,1019.4,679.6,60%,High Discount,,,
16324984,H&M,Topwear,sweatshirts,Men,hm men grey relaxed fit sweatshirt,799,"XS, S, M, L, XL, XXL",4.3,966,,698.2084967,,High Discount,,,
10106159,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women navy blue yoga seamless solid tights,1799,"XS, S, M, L, XL, XXL",4.2,966,,784.0064103,,High Discount,,,
13532760,Harpa,Western,tops,Women,harpa pink printed peplum top,1399,"XS, S, M, L",3.9,966,699.5,699.5,50%,Low Discount,,,
17383440,Roadster,Western,tshirts,Women,roadster women navy blue  maroon pack of 2 printed round neck regular fit t shirts,1598,"L, M, S, XS, XL",4.3,966,799,799,50%,Low Discount,,,
12974208,Antheaa,Western,dresses,Women,antheaa magenta tiered maxi dress,2799,"XS, S, M, L, XL, XXL",4.2,966,1399.5,1399.5,50%,Low Discount,,,
11296016,Roadster,Western,tshirts,Women,roadster women off white solid round neck pure cotton t shirt with piping detail,799,"XS, S, M, L, XL",4,966,439.45,359.55,55%,High Discount,,,
9768169,WROGN,Topwear,tshirts,Men,wrogn men teal blue slim fit cotton pure cotton t shirt,1299,"S, M, L, XL, XXL",3.8,965,649.5,649,50%,Low Discount,,,
13983654,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry peach coloured workout bra medium coverage,549,"S, M, L, XL",4.4,965,384.3,164,70%,High Discount,,,
5678795,Zivame,Lingerie & Sleep Wear,bra,Women,zivame white self design non wired non padded everyday bra zi0zpctb03awhte,695,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C",4.1,965,298.85,396,43%,Low Discount,,,
12670196,KASSUALLY,Western,skirts,Women,kassually black front bow pencil skirt,1199,"26, 28, 30, 32, 34",4.3,965,683.43,515.57,57%,High Discount,,,
17382832,Roadster,Western,tshirts,Women, roadster women pack of 2 cotton t shirts,1598,"L, M, S, XS, XL",4.2,965,799,799,50%,Low Discount,,,
12956584,Athena,Western,dresses,Women,athena nude coloured sheath dress,1999,"XS, S, M, L, XL, XXL",4.3,965,1099.45,899.55,55%,High Discount,,,
8613927,Hubberholme,Inner Wear &  Sleep Wear,lounge-pants,Men,hubberholme men solid charcoal grey solid lounge pants,999,"S, M, L, XL",4,964,509.49,489,51%,High Discount,,,
10416940,Anouk,Indian Wear,kurtas,Women,anouk women green  gold toned floral printed straight kurta,2199,"XS, S, M, L, XL, XXL",4.2,964,1319.4,879,60%,High Discount,,,
8475729,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,hrx by hrithik roshan seamless black  grey lightly padded rapid dry sports bra 3376,1499,"S, M, L, XL",3.9,964,,605.5096899,,High Discount,,,
9697407,Roadster,Western,tshirts,Women,the roadster lifestyle co women mustard yellow solid round neck t shirt,599,"XS, S, M, L, XL",4.3,964,329.45,269.55,55%,High Discount,,,
10968574,Roadster,Western,tshirts,Women,the roadster lifestyle co women black solid round neck pure cotton t shirt with printed detailing,999,"XS, S, M, L, XL",4.2,964,500,499,50%,High Discount,,,
5125964,HIGHLANDER,Bottom Wear,trousers,Men,highlander men olive green slim fit solid joggers,1649,"30, 32, 34, 36",4.2,963,1005.89,643,61%,High Discount,,,
9791977,Clora Creation,Indian Wear,palazzos,Women,clora creation women white embroidered straight palazzos,999,"28, 30, 32, 34, 36, 38, 40",4.1,963,269.73,729,27%,Low Discount,,,
2325411,ether,Western,jeans,Women,ether women ice blue wide leg high rise denim with light fade,1899,"26, 28, 30, 32, 34, 36",3.6,963,1044.45,854.55,55%,High Discount,,,
12222138,SASSAFRAS,Western,trousers,Women,sassafras women charcoal grey chambray pure cotton joggers with contrast belt,1999,"26, 28, 30, 32, 34, 36",3.9,963,1219.39,779.61,61%,High Discount,,,
13452040,mokshi,Indian Wear,kurtas,Women,mokshi women pink  blue printed cotton anarkali kurta,2499,"S, M, L, XL, XXL",3.7,962,1674.33,824,67%,High Discount,,,
13901198,Saree mall,Indian Wear,sarees,Women,saree mall mauve  red organza block print saree,3699,Onesize,4.2,962,2404.35,1294,65%,High Discount,,,
10939766,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry black solid non wired non padded everyday bra db wond bra 006b,699,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,962,454.35,244,65%,High Discount,,,
7739835,Lebami,Lingerie & Sleep Wear,stockings,Women,lebami women black solid stockings,699,Onesize,4.2,962,251.64,447,36%,Low Discount,,,
10374655,her by invictus,Western,tops,Women,her by invictus mauve top with pleated detail,1299,"S, M, L, XL, XXL",4.1,962,389.7,909.3,30%,Low Discount,,,
11425620,MISH,Western,dresses,Women,mish purple v neck maxi dress,2999,"XS, S, M, L, XL, XXL",4.3,962,1199.6,1799.4,40%,Low Discount,,,
2133029,HERE&NOW,Bottom Wear,jeans,Men,herenow men blue slim fit mid rise cropped clean look stretchable jeans,2299,"28, 30, 32, 34, 36",3.7,961,1264.45,1034,55%,High Discount,,,
13676446,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal men pack of 2 solid cotton lounge pants,1798,"S, M, L, XL, XXL",4.1,961,809.1,988,45%,Low Discount,,,
6833068,WROGN,Topwear,tshirts,Men,wrogn men olive green henley neck slim fit cotton pure cotton t shirt,1599,"S, M, L, XL, XXL",4.1,961,639.6,959,40%,Low Discount,,,
10574802,Roadster,Topwear,tshirts,Men,roadster men teal blue printed round neck pure cotton t shirt,899,"XS, S, M, L, XL",4.1,961,449.5,449,50%,Low Discount,,,
13152598,I like me,Lingerie & Sleep Wear,night-suits,Women,i like me women pink  white printed night suit,1599,"S, M, L, XL, XXL",4.5,961,639.6,959,40%,Low Discount,,,
1382567,Marie Claire,Western,shirts,Women,marie claire navy crepe sheer comfort shirt,1599,"XS, S, M, L, XL",4.2,961,927.42,671.58,58%,High Discount,,,
8325391,Mast & Harbour,Western,tshirts,Women,mast  harbour women off white striped round neck t shirt,899,"XS, S, M, L, XL",4.3,961,400,499,44%,Low Discount,,,
10967486,Roadster,Western,jeggings,Women,the roadster lifestyle co women grey washed super skinny fit mid rise clean look cropped jeggings,1499,"26, 28, 30, 32, 34, 36",4.1,960,749.5,749.5,50%,Low Discount,,,
9838337,LOCOMOTIVE,Bottom Wear,jeans,Men,locomotive men black skinny fit mid rise clean look stretchable jeans,2499,"30, 32, 34, 36",3.7,959,1624.35,874,65%,High Discount,,,
10064539,Roadster,Bottom Wear,jeans,Men,the roadster lifestyle co men navy blue super skinny fit mid rise mildly distressed stretchable jeans,1999,"28, 30, 32, 34, 36",3.8,959,1099.45,899,55%,High Discount,,,
11361424,WROGN,Topwear,shirts,Men,wrogn men maroon  off white slim fit checked casual shirt,2399,"39, 40, 42, 44, 46",4.3,959,1079.55,1319,45%,Low Discount,,,
11897388,Vishudh,Indian Wear,kurtas,Women,vishudh women mustard yellow printed a line kurta,3249,"S, M, L, XL, XXL",4.2,959,2599.2,649,80%,High Discount,,,
4891840,Go Colors,Indian Wear,leggings,Women,go colors women silver toned solid skinny fit shimmer ankle length leggings,699,"S, M, L, XL",4.5,959,,1057.190635,,High Discount,,,
8861985,La Zoire,Western,tops,Women,la zoire women maroon solid top,1499,"S, M, L, XL",4.4,959,899.4,599.6,60%,High Discount,,,
1729302,WROGN,Bottom Wear,jeans,Men,wrogn navy slim fit low distressed stretchable jeans,2999,"28, 30, 32, 34, 36, 38",4.1,958,1349.55,1649,45%,Low Discount,,,
2095982,Kook N Keech,Topwear,tshirts,Men,kook n keech men white  black striped oversized longline pure cotton t shirt,1099,"S, M, L, XL, XXL",3.7,958,659.4,439,60%,High Discount,,,
2041659,HIGHLANDER,Topwear,shirts,Men,highlander men khaki solid slim fit solid casual shirt,1099,"39, 40, 42, 44",4.1,958,527.52,571,48%,Low Discount,,,
5126313,JAINISH,Topwear,shirts,Men,jainish men grey classic slim fit solid formal shirt,1299,"36, 38, 40, 42, 44",3.9,958,701.46,597,54%,High Discount,,,
11895996,Roadster,Topwear,shirts,Men,roadster men teal blue regular fit solid sustainable casual shirt,999,"38, 40, 42, 44",4.2,958,449.55,549,45%,Low Discount,,,
12851400,HERE&NOW,Plus Size,kurtas,Women,herenow women lime green  blue printed straight kurta,1399,"XS, S, M, L, XL, XXL, 3XL",4.2,958,769.45,629,55%,High Discount,,,
14094532,Dennis Lingo,Topwear,shirts,Men,dennis lingo men white slim fit casual shirt,1849,"38, 40, 42, 44, 46",4.2,957,1164.87,684,63%,High Discount,,,
2444567,Mast & Harbour,Topwear,shirts,Men,mast  harbour men blue slim fit  casual linen cotton sustainable shirt,2199,"38, 40, 42, 44",3.9,957,1099.5,1099,50%,Low Discount,,,
12123128,Roadster,Topwear,tshirts,Men,roadster men sea green solid polo collar t shirt,899,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.2,957,404.55,494,45%,Low Discount,,,
12441728,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women navy blue  pink floral print night suit,1899,"S, M, L, XL",4.3,957,1044.45,854,55%,High Discount,,,
9299469,Clovia,Lingerie & Sleep Wear,lounge-pants,Women,clovia women grey melange solid lounge pants,899,"S, M, L, XL, XXL",4,957,485.46,413,54%,High Discount,,,
9435685,HERE&NOW,Plus Size,tshirts,Women,herenow women pack of 2 solid round neck pure cotton t shirts,1199,"XS, S, M, L, XL, XXL, 3XL",4.1,957,779.35,419,65%,High Discount,,,
7119163,HERE&NOW,Plus Size,kurtas,Women,herenow women teal blue  white printed a line kurta,1999,"XS, S, M, L, XL, XXL, 3XL",4.1,957,1199.4,799,60%,High Discount,,,
7269182,La Zoire,Western,tops,Women,la zoire rose shirt style top,1499,"S, M, L, XL",4.3,957,929.38,569.62,62%,High Discount,,,
11976820,Roadster,Western,tshirts,Women,roadster women mustard yellow solid round neck pure cotton t shirt with sleeve stripes,599,"XS, S, M, L, XL",4.3,957,239.6,359.4,40%,Low Discount,,,
17385112,Roadster,Western,tshirts,Women,roadster women pack of 2 printed cotton t shirt,1398,"XS, S, M, L, XL",4.4,956,699,699,50%,Low Discount,,,
8643125,SASSAFRAS,Western,dresses,Women,sassafras off white  green floral printed a line dress,1699,"XS, S, M, L, XL, XXL",4.4,956,866.49,832.51,51%,High Discount,,,
2339796,WROGN,Bottom Wear,trousers,Men,wrogn men olive green joggers,2999,"28, 30, 32, 34, 36, 38",4.2,955,1199.6,1799,40%,Low Discount,,,
4451362,Roadster Fast and Furious,Bottom Wear,jeans,Men,roadster fast and furious men blue slim fit mid rise clean look stretchable jeans,1699,"28, 30, 32, 34, 36",3.8,955,1019.4,679,60%,High Discount,,,
12545646,HERE&NOW,Plus Size,jeans,Women,herenow women blue skinny fit high rise clean look stretchable cropped jeans,1799,"26, 28, 30, 32, 34, 36, 38, 40",4,955,1169.35,629,65%,High Discount,,,
8195049,Tokyo Talkies,Western,jeans,Women,tokyo talkies women white super skinny fit mid rise clean look stretchable jeans,1899,"26, 28, 30, 32, 34",4.1,955,987.48,911.52,52%,High Discount,,,
8349547,Sangria,Indian Wear,tops,Women,sangria rust red ethnic motifs flared a line pure cotton top,1999,"XS, S, M, L, XL, XXL, 3XL",4.2,954,799.6,1199,40%,Low Discount,,,
12134814,Anouk,Indian Wear,kurta-sets,Women,anouk women mustard yellow  pink printed kurta with trousers,2499,"XS, S, M, L, XL, XXL",4,954,1374.45,1124,55%,High Discount,,,
11759370,HERE&NOW,Plus Size,tshirts,Women,herenow women black  red striped high neck t shirt,849,"XS, S, M, L, XL, XXL, 3XL",4.4,954,594.3,254,70%,High Discount,,,
1923230,HIGHLANDER,Topwear,tshirts,Men,highlander men charcoal grey slim fit solid henley neck t shirt,699,"S, M, L, XL",4.1,953,300.57,398,43%,Low Discount,,,
3082389,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men peach coloured solid round neck t shirt,799,"S, M, L, XL",4.1,953,439.45,359,55%,High Discount,,,
17381526,Roadster,Western,tshirts,Women,roadster women pack of 2 solid pure cotton t shirts,1198,"XS, S, M, L, XL",4.3,953,599,599,50%,Low Discount,,,
6722273,Purple Feather,Western,jeans,Women,purple feather women blue skinny fit high rise clean look jeans,1999,"26, 28, 30, 32, 34, 36",4.1,953,1299.35,699.65,65%,High Discount,,,
2315624,Roadster,Bottom Wear,jeans,Men,roadster men white skinny fit mid rise clean look stretchable jeans,2699,"28, 30, 32, 34, 36",3.9,952,1349.5,1349,50%,Low Discount,,,
9329675,Roadster,Topwear,tshirts,Men,roadster men navy blue  mustard brown striped detail v neck pure cotton t shirt,1299,"XS, S, M, L, XL",4.1,952,649.5,649,50%,Low Discount,,,
8301975,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men blue striped round neck pure cotton t shirt,899,"S, M, L, XL",4.1,952,539.4,359,60%,High Discount,,,
8349037,Sangria,Indian Wear,kurta-sets,Women,sangria women green  blue embroidered kurta with trousers,3399,"XS, S, M, L, XL, XXL, 3XL",3.9,952,2209.35,1189,65%,High Discount,,,
13769676,Varanga,Indian Wear,kurta-sets,Women,varanga calm blue and grey yoke design kurta set,4599,"S, M, L, XL, XXL",3.9,952,3219.3,1379,70%,High Discount,,,
9038197,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,hrx by hrithik roshan women grey t shirt with raglan sleeves,999,"XS, S, M, L, XL",4.4,952,549.45,449,55%,High Discount,,,
11264146,DressBerry,Western,shorts,Women,dressberry women stunning blue washed fringed shorts,1299,"26, 28, 30, 32, 34, 36",4.4,952,714.45,584.55,55%,High Discount,,,
9340227,SCORPIUS,Western,tops,Women,scorpius women pack of 2 crop tops,1998,"S, M, L, XL",4.1,952,999,999,50%,Low Discount,,,
8610407,ether,Western,tshirts,Women,ether women white solid high neck pure cotton t shirt,799,"XS, S, M, L, XL",4.3,952,300,499,38%,Low Discount,,,
2163307,HERE&NOW,Indian Wear,tops,Women,herenow women white  green printed a line top,1399,"XS, S, M, L, XL, XXL",4.1,951,629.55,769,45%,Low Discount,,,
10016755,Vishudh,Indian Wear,dresses,Women,vishudh women off white  green floral print a line dress,1949,"S, M, L, XL, XXL",4.3,951,1149.91,799,59%,High Discount,,,
6825084,Clovia,Lingerie & Sleep Wear,briefs,Women,clovia women black self design lace boyshorts pn2656p13,499,"S, M, L, XL",4.3,951,319.36,179,64%,High Discount,,,
9440745,Tokyo Talkies,Western,jeans,Women,tokyo talkies women black skinny fit mid rise slash knee stretchable jeans,1899,"26, 28, 30, 32, 34",3.9,951,1101.42,797.58,58%,High Discount,,,
10939124,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men black printed detail round neck t shirt,799,"XS, S, M, L, XL",4.2,950,399.5,399,50%,Low Discount,,,
4450322,HERE&NOW,Plus Size,kurtas,Women,herenow women magenta solid straight kurta,1399,"S, M, L, XL, XXL, 3XL",4.3,950,979.3,419,70%,High Discount,,,
12050580,HERE&NOW,Plus Size,kurtas,Women,herenow women green solid straight kurta,1499,"XS, S, M, L, XL, XXL, 3XL",4.2,950,899.4,599,60%,High Discount,,,
17382176,Roadster,Western,tshirts,Women,roadster women pack of 2 pure cotton t shirts,1598,"XS, S, M, L, XL",4,950,799,799,50%,Low Discount,,,
12181732,Campus Sutra,Western,dresses,Women,campus sutra mint green  white printed shirt dress with side slits,1699,"S, M, L, XL",3.9,950,934.45,764.55,55%,High Discount,,,
10696608,DOLCE CRUDO,Western,jeans,Women,dolce crudo women navy blue skinny fit high rise clean look stretchable cropped jeans,2399,"26, 28, 30, 32, 34",4.3,950,1439.4,959.6,60%,High Discount,,,
17381612,Roadster,Western,tshirts,Women, roadster women pack of 2 cotton t shirts,1798,"S, XS, XL, L, M",4,950,,739.615796,,High Discount,,,
8962443,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit low rise clean look stretchable jeans,1799,"26, 28, 30, 32, 34, 36",3.6,949,,908.8077558,,High Discount,,,
11964926,HIGHLANDER,Topwear,shirts,Men,highlander men sea green slim fit printed casual shirt,1199,"39, 40, 42, 44",4.1,949,719.4,479,60%,High Discount,,,
9149689,Cottinfab,Indian Wear,dresses,Women,cottinfab black sequinned maxi dress,3699,"S, M, L, XL, XXL",4.4,949,2219.4,1479,60%,High Discount,,,
10733250,Athena,Western,tops,Women,athena burgundy pleated bardot top,1295,"XS, S, M, L, XL, XXL",4.3,949,738.15,556.85,57%,High Discount,,,
12983800,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men navy blue slim tapered fit mid rise clean look stretchable jeans,1799,"28, 30, 32, 34, 36",3.4,948,1079.4,719,60%,High Discount,,,
10343471,Mast & Harbour,Topwear,shirts,Men,mast  harbour men maroon slim fit casual shirt,2299,"38, 40, 42, 44",4.2,948,1379.4,919,60%,High Discount,,,
10940564,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men mustard yellow printed round neck pure cotton t shirt,699,"S, M, L, XL",4.3,948,314.55,384,45%,Low Discount,,,
8349519,Sangria,Indian Wear,tops,Women,sangria blue ethnic motifs a line pure cotton top,1299,"XS, S, M, L, XL, XXL, 3XL",4.4,948,649.5,649,50%,Low Discount,,,
11174384,Sangria,Indian Wear,kurtas,Women,sangria women white  blue printed straight kurta,1299,"XS, S, M, L, XL, XXL, 3XL",4.2,948,844.35,454,65%,High Discount,,,
8002531,HERE&NOW,Plus Size,dresses,Women,herenow navy blue floral printed tiered maxi dress,2399,"XS, S, M, L, XL, XXL",4.1,948,1319.45,1079,55%,High Discount,,,
11541582,Roadster,Western,jeans,Women,roadster women blue skinny fit mid rise clean look stretchable jeans,1699,"26, 28, 30, 32, 34, 36",4.2,948,849.5,849.5,50%,Low Discount,,,
8195047,Tokyo Talkies,Western,tops,Women,tokyo talkies women taupe printed top,949,"S, M, L, XL",4.1,948,588.38,360.62,62%,High Discount,,,
10481292,Chkokko,Topwear,tshirts,Men,chkokko men black solid high neck t shirt,2765,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.3,947,1907.85,857,69%,High Discount,,,
9753225,Saree mall,Indian Wear,sarees,Women,saree mall women pink solid saree,2299,Onesize,3.9,947,1678.27,620,73%,High Discount,,,
2077137,HERE&NOW,Plus Size,tops,Women,herenow white lightweight a line pure cotton top with gathers,1399,"S, M, L, XL, XXL",4,947,979.3,419,70%,High Discount,,,
